latitude,longitude,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,site_latitude,site_longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,latitude_dd,longitude_dd,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,height_above_gnd,hcollect_method_id,peak_summary_id,hwm_notes,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_label,last_updated,last_updated_by,horizontal_datums,vertical_collect_methods,horizontal_collect_methods,hwm_types,hwm_qualities,event,peak_summary,survey_member,marker,approval,files,site,vertical_datums,flag_member,Links
26.430196,-81.909307,2022 Ian,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE33009,290 Dundee rd ft myers beach fl 3393,,,FL,Lee County,,No,26.430196,-81.909307,44148,Gulf of Mexico,33009,325,5,1,290 Dundee rd ft myers beach fl 3393. Mark on back porch above door next to pool.,26.430196,-81.909307,10/16/2022 5:00:00 AM,12.4,2,6,N/A,27363,4,12.46,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/10/2022 5:00:00 AM,0,2,1990,1990,0.023,,Team 11 10/10 #15,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.42332,-81.89756,2022 Ian,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE33010,1 bayview blvd ft myers beach,,,FL,Lee County,,No,26.42332,-81.89756,44149,Gulf of Mexico,33010,325,5,2,1 bayview blvd ft myers beach fl 33931 Mark above back door on back porch,26.42332,-81.89756,10/15/2022 5:00:00 AM,11.8,2,6,N/A,27273,4,7.26,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/10/2022 5:00:00 AM,0,2,1990,1990,0.025,,Team 11 10/10 #14,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.667526,-81.879386,2022 Ian,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,John Storm,Not marked,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE33012,glass door to Gulf Coast auto repair building.,,,FL,Lee County,,No,26.667526,-81.879386,44151,Gulf of Mexico,33012,325,5,1,Excellent seed line on glass door to Gulf Coast auto repair building,26.667526,-81.879386,10/11/2022 5:00:00 AM,7.5,2,6,N/A,27274,8,2.55,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/10/2022 5:00:00 AM,0,2,1990,1990,0.318,,HWM18,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.662973,-81.877538,2022 Ian,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,John Storm,Not marked,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE33013,inside building at brown bag sandwich shop on N Tamiami Trail,,,FL,Lee County,,No,26.662973,-81.877538,44152,Gulf of Mexico,33013,325,5,1,Excellent seed line on curtain inside building at brown bag sandwich shop on N Tamiami Trail,26.662973,-81.877538,10/11/2022 5:00:00 AM,7.6,2,6,N/A,27276,8,2.02,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/10/2022 5:00:00 AM,0,2,1990,1990,0.318,,HWM17,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.406491,-81.889167,2022 Ian,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE33014,8367 lagoon rd ft Myers beach,,,FL,Lee County,,No,26.406491,-81.889167,44153,Gulf of Mexico,33014,325,5,3,8367 lagoon rd ft Myers beach 33931.  Mark transfered from screened in pool outside.  Located on back left side of house above pool pump system.  DISREGARD MARK BY GARAGE DOOR.,26.406491,-81.889167,10/14/2022 5:00:00 AM,12.1,2,6,N/A,27362,4,6.11,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/10/2022 5:00:00 AM,0,2,1990,1990,0.032,,USGS 10/10 F 6.11’,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.408001,-81.884127,2022 Ian,Seed line,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE33016,290 Estrellita dr ft Myers beach,,,FL,Lee County,,No,26.408001,-81.884127,44155,Gulf of Mexico,33016,325,5,4,290 Estrellita dr ft Myers beach fl 33931. Mark on back porch next to back door.,26.408001,-81.884127,10/14/2022 5:00:00 AM,11.8,2,6,N/A,27277,4,5.87,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/10/2022 5:00:00 AM,0,2,1990,1990,0.032,,USGS 10/10 P,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.40637,-81.884151,2022 Ian,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE33017,"160 little Carlos ln, ft Myers beach",,,FL,Lee County,,No,26.40637,-81.884151,44156,Gulf of Mexico,33017,325,5,1,"160 little Carlos ln, ft Myers beach fl 33931. Sharpie line transfered out of garage with 4ft level left side of garage door opening",26.40637,-81.884151,10/14/2022 5:00:00 AM,11.6,2,6,N/A,27278,4,5.58,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/10/2022 5:00:00 AM,0,2,1990,1990,0.032,,USGS 10/10 E 5.58,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.346504,-81.852182,2022 Ian,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE33018,garage of residence at 26858 Hickory Blvd.,,,FL,Lee County,,No,26.346504,-81.852182,44157,Gulf of Mexico,33018,325,5,2,Good seed line in garage of residence at 26858 Hickory Blvd.,26.346504,-81.852182,10/12/2022 5:00:00 AM,11.9,2,6,N/A,27279,4,5.95,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/9/2022 5:00:00 AM,0,2,1990,1990,0.088,,HWM16,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.714355,-81.756963,2022 Ian,Seed line,Excellent: +/- 0.05 ft,NAVD88,Other (Note in Description box),John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE33020,front of house #2207,,,FL,Lee County,,No,26.714355,-81.756963,44159,Gulf of Mexico,33020,325,5,1,Seedline on front of house #2207,26.714355,-81.756963,10/14/2022 5:00:00 AM,7.6,2,4,N/A,27371,4,2.24,3,,Static base (4hrs) and RTN Rover solution,Coastal,10/11/2022 5:00:00 AM,0,2,1990,1990,0.177,,HWM23,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.713967,-81.749927,2022 Ian,Seed line,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE33021,ront of house #12419 river rd,,,FL,Lee County,,No,26.713967,-81.749927,44160,Gulf of Mexico,33021,325,5,2,Seedline on front of house #12419 river rd,26.713967,-81.749927,10/14/2022 5:00:00 AM,7.8,2,4,N/A,27375,4,2.11,3,,Static base (4hrs) and RTN Rover solution,Coastal,10/11/2022 5:00:00 AM,0,2,1990,1990,0.177,,HWM24,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.712029,-81.735832,2022 Ian,Seed line,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE33022,door of 13439 caribean blvd,,,FL,Lee County,,No,26.712029,-81.735832,44161,Gulf of Mexico,33022,325,5,2,Seedline on door of 13439 caribean blvd,26.712029,-81.735832,10/14/2022 5:00:00 AM,7.8,2,4,N/A,27377,4,2.35,3,,Static base (4hrs) and RTN Rover solution,Coastal,10/11/2022 5:00:00 AM,0,2,1990,1990,0.177,,HWM25,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.715439,-81.741384,2022 Ian,Seed line,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE33023,right of doorway to 13301 marquette,,,FL,Lee County,,No,26.715439,-81.741384,44162,Gulf of Mexico,33023,325,5,2,Seedline to right of doorway to 13301 marquette,26.715439,-81.741384,10/14/2022 5:00:00 AM,7.8,2,4,N/A,27372,4,1.13,3,,Static base (4hrs) and RTN Rover solution,Coastal,10/11/2022 5:00:00 AM,0,2,1990,1990,0.177,,HWM26,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.4881,-81.854154,2022 Ian,Debris,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,John Storm,Stake,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE33024,bank at end of Hidden Estates Circle,,,FL,Lee County,,No,26.4881,-81.854154,44163,Gulf of Mexico,33024,325,2,1,Debris line on bank at end of Hidden Estates Circle,26.4881,-81.854154,10/14/2022 5:00:00 AM,9.7,2,6,N/A,27367,7,0,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/11/2022 5:00:00 AM,0,2,1990,1990,0.172,,Team11 (14),,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.492548,-81.852295,2022 Ian,Stain line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE33025,next to window in the back of trailer. 6900 S Tamiama Trail.,,,FL,Lee County,,No,26.492548,-81.852295,44164,Gulf of Mexico,33025,325,6,2,Stain line on vinyl siding next to window in the back of trailer. 6900 S Tamiama Trail.,26.492548,-81.852295,10/14/2022 5:00:00 AM,9.7,2,6,N/A,27292,4,4.89,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/11/2022 5:00:00 AM,0,2,1990,1990,0.172,,Team11 (14),,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
25.961204,-81.711608,2022 Ian,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,Kevin Grimsley,Marker,Map (digital or paper),NAD83,Windy Brace,Windy Brace,FLCOL03170,Marco Island (Bayside) at Marco Island Yacht Club.,,Gulf of Mexico,FL,Collier County,,Yes,25.96167,-81.71222,44165,East Marco Bay,3170,325,5,2,Seed line on large shed on south end of marina,25.961204,-81.711608,10/8/2022 4:00:00 AM,6.99,2,2,N/A,26994,4,4.71,4,14514,,Coastal,10/7/2022 4:00:00 AM,1,2,105,105,,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
25.961049,-81.711893,2022 Ian,Seed line,Fair: +/- 0.20 ft,NAVD88,Level Gun,Kevin Grimsley,,Phone/Car GPS,WGS84 (from Digital Map),Windy Brace,Windy Brace,FLCOL03170,Marco Island (Bayside) at Marco Island Yacht Club.,,Gulf of Mexico,FL,Collier County,,Yes,25.96167,-81.71222,44166,East Marco Bay,3170,325,5,3,Sharpie line on concrete post breaker box in front of dock 38,25.961049,-81.711893,10/8/2022 4:00:00 AM,6.86,2,2,N/A,26995,,1.32,3,14514,,Coastal,10/7/2022 4:00:00 AM,1,4,105,105,,,HWM2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.493829,-81.850589,2022 Ian,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE33026,left front of trailer park office,,,FL,Lee County,,No,26.493829,-81.850589,44167,Gulf of Mexico,33026,325,5,1,Grass debris line on left front of trailer park office,26.493829,-81.850589,10/14/2022 5:00:00 AM,9.9,2,6,N/A,27290,4,3.13,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/11/2022 5:00:00 AM,0,2,1990,1990,0.172,,Team11 (15),,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.474706,-81.841812,2022 Ian,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE33027,back of trailer park next to pavilion. 18050 S Tamiami.,,,FL,Lee County,,No,26.474706,-81.841812,44168,Gulf of Mexico,33027,325,5,2,Transfered mark from debris line on laddies bathroom door at back of trailer park next to pavilion. 18050 S Tamiami.,26.474706,-81.841812,10/14/2022 5:00:00 AM,10.9,2,6,N/A,27366,4,4.58,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/11/2022 5:00:00 AM,0,2,1990,1990,0.172,,Team11 (15),,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.477632,-81.85341,2022 Ian,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE33028,back of house just below electric meter on conduit. 18296 Pioneer Rd.,,,FL,Lee County,,No,26.477632,-81.85341,44169,Gulf of Mexico,33028,325,5,1,On back of house just below electric meter on conduit. 18296 Pioneer Rd.,26.477632,-81.85341,10/14/2022 5:00:00 AM,10.8,2,6,N/A,27293,4,8.31,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/11/2022 5:00:00 AM,0,2,1990,1990,0.172,,Team11 (16),,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.720279,-81.733262,2022 Ian,Seed line,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE33029,nr front door of 13808,,,FL,Lee County,,No,26.720279,-81.733262,44170,Gulf of Mexico,33029,325,5,2,Seedline nr front door of 13808,26.720279,-81.733262,10/14/2022 5:00:00 AM,7.9,2,4,N/A,27368,4,3.43,3,,Static base (4hrs) and RTN Rover solution,Coastal,10/11/2022 5:00:00 AM,0,2,1990,1990,,,HWM27,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.464749,-81.846517,2022 Ian,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE33030,second window back on left side of house. 18680 Cypress Haven Dr,,,FL,Lee County,,No,26.464749,-81.846517,44171,Gulf of Mexico,33030,325,5,1,Grass debris line next to second window back on left side of house. 18680 Cypress Haven Dr.,26.464749,-81.846517,10/13/2022 5:00:00 AM,11.2,2,6,N/A,27295,4,2.5,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/11/2022 5:00:00 AM,0,2,1990,1990,,,Team11 (17),,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.463553,-81.834673,2022 Ian,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE33031,just right of door jam of green storage unit in back of facility. 7225 Sanibel Blvd,,,FL,Lee County,,No,26.463553,-81.834673,44172,Gulf of Mexico,33031,325,5,1,Debris line just right of door jam of green storage unit in back of facility. 7225 Sanibel Blvd,26.463553,-81.834673,10/14/2022 5:00:00 AM,11.1,2,6,N/A,27370,4,1.44,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/11/2022 5:00:00 AM,0,2,1990,1990,0.172,,Team11 (18),,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.718314,-81.724323,2022 Ian,Seed line,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE33032,front of house #14301,,,FL,Lee County,,No,26.718314,-81.724323,44175,Gulf of Mexico,33032,325,5,2,Seedline on front of house #14301,26.718314,-81.724323,10/15/2022 5:00:00 AM,7.9,2,4,N/A,27198,4,0.85,3,,STATIC (4hr) base with RTN rover and radio,Coastal,10/11/2022 5:00:00 AM,0,2,1990,1990,,,HWM28,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.473505,-81.851446,2022 Ian,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,Kevin Grimsley,,Phone/Car GPS,WGS84 (from Digital Map),Corin Downs,Corin Downs,FLLEE03287,Mullock Creek at Mullock Creek Marina.,,Gulf of Mexico,FL,Lee County,,Yes,26.47333,-81.85167,44180,Mullock Creek,3287,325,5,2,Seed line on old shed on upstream side of U shaped concrete boat slip. Transferred to permanent pavilion support post on NW corner.,26.473505,-81.851446,10/5/2022 4:00:00 AM,9.8,2,2,N/A,27028,,7.75,3,,,Coastal,10/5/2022 4:00:00 AM,1,4,101,101,,,HWM-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.430258,-82.095966,2022 Ian,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Missing Approval,Marker,Phone/Car GPS,NAD83,Ferrell Killion,John Storm,FLLEE33033,Seed Line on Structure,,,FL,Lee County,,No,26.430258,-82.095966,44181,Gulf of Mexico,33033,325,5,2,"Seed line transferred from inside to outside of window to corner
of house. If facing house on let side. Not first front corner of house. Marker is on front corner of shed attached to house
around the left side Flagging by road on bush, on limb near corner, and on limb immediately by mark",26.430258,-82.095966,10/19/2022 5:00:00 AM,11.2,2,6,N/A,27285,4,4.81,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/12/2022 5:00:00 AM,1,2,868,1990,0.066,,HWM 1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.434498,-82.102503,2022 Ian,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,Ferrell Killion,John Storm,FLLEE33034,Seed Line on Structure,,,FL,Lee County,,No,26.434498,-82.102503,44182,Gulf of Mexico,33034,325,5,1,Flagging at palm tree at entrance to drive and by gutter left of mark.  Mark on right side of right garage at 580 Murex Lake Cir Mark is pulled from inside structure to outside.,26.434498,-82.102503,10/19/2022 5:00:00 AM,9.7,2,6,N/A,27282,4,3.45,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/12/2022 5:00:00 AM,0,2,868,1990,0.066,,HWM 1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.358545,-80.67832,2022 Ian,Debris,Fair: +/- 0.20 ft,NAVD88,Level Gun,Kevin Grimsley,Stake,Phone/Car GPS,WGS84 (from Digital Map),Windy Brace,Windy Brace,FLBRE03152,George L. Reynolds Boat Ramp,,South Atlantic,FL,Brevard County,,Yes,28.35849,-80.67858,44184,Sykes Creek,3152,325,2,3,,28.358545,-80.67832,10/5/2022 4:00:00 AM,2.32,2,2,N/A,27063,7,0.25,3,14487,,Riverine,10/5/2022 4:00:00 AM,1,4,105,105,,,HWM2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.425462,-82.079975,2022 Ian,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,Ferrell Killion,John Storm,FLLEE33037,Seed Line on Structure,,,FL,Lee County,,No,26.425462,-82.079975,44185,Gulf of Mexico,33037,325,5,1,"Seedline located inside of left bathrroom of Tarpon Bay Beach Public Parking. Mark was transferred to outside of bathroom with sharpie. Above Family/handicap restroom at Trost Parking Lot locted at 205 Tarpon Bay Rd. Above left
most bathroom door if facing building. Closest to tarpon bay RD flagging at entrance, throughout parking lot, at tree by walkway to bathroom, and on post by mark, and on doorMark transferred from inside structure to outside",26.425462,-82.079975,10/14/2022 5:00:00 AM,12.2,2,6,N/A,27309,4,7.58,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/12/2022 5:00:00 AM,0,2,868,1990,0.144,,HWM 1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.424614,-82.087648,2022 Ian,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,Ferrell Killion,John Storm,FLLEE33036,Seed Line on Structure,,,FL,Lee County,,No,26.424614,-82.087648,44186,Gulf of Mexico,33036,325,5,2,"Mark underneath 255 Daniel Dr. Go straight into garage from driveway. Mark on top corner of
right storage room. If standing at back of house looking to road, the mark is on top right corner of keft storage shed, Seed line transferred from inside of storage room to outside. Underneath home. Approx 7.5 feet above floor flaging on mailbox of 255 Daniel Dr, on left side of staircase, on pillar just left of mark",26.424614,-82.087648,10/19/2022 5:00:00 AM,12.4,2,6,N/A,27305,4,8.3,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/12/2022 5:00:00 AM,0,2,868,1990,0.066,,HWM 1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.348955,-81.848752,2022 Ian,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE33038,"inside garage at house # 26870, rightside garage wall",,,FL,Lee County,,No,26.348955,-81.848752,44187,Gulf of Mexico,33038,325,5,1,"Seedline inside garage at house # 26870, rightside garage wall",26.348955,-81.848752,10/13/2022 5:00:00 AM,11,2,6,N/A,27294,4,5.3,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/9/2022 5:00:00 AM,0,2,1990,1990,0.053,,HWM13,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.689471,-81.84658,2022 Ian,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Missing Approval,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE33039,on house #1897,,,FL,Lee County,,No,26.689471,-81.84658,44188,Gulf of Mexico,33039,325,5,1,Seedline on house #1897,26.689471,-81.84658,10/14/2022 5:00:00 AM,8.2,2,6,N/A,27154,4,2.05,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/10/2022 5:00:00 AM,0,2,1990,1990,0.065,,HWM14,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.430617,-82.092438,2022 Ian,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,Ferrell Killion,John Storm,FLLEE33040,Seed line on Structure,,,FL,Lee County,,No,26.430617,-82.092438,44189,Gulf of Mexico,33040,325,5,1,"Mark above entrance to screened in porch of last house on the left on Raintree Place Seed line transferred from inside of structure to outside Flagging at etrance to Raintree Place and along the road. Flagging on palm tree right of mark, and on door.",26.430617,-82.092438,10/19/2022 5:00:00 AM,11.1,2,6,N/A,27308,4,7.68,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/12/2022 5:00:00 AM,0,2,868,1990,0.066,,HWM 1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.699433,-81.831928,2022 Ian,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE33041,right side of 1737 cascade way,,,FL,Lee County,,No,26.699433,-81.831928,44190,Gulf of Mexico,33041,325,5,1,Seedline on right side of 1737 cascade way,26.699433,-81.831928,10/13/2022 5:00:00 AM,8,2,6,N/A,27299,4,3.44,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/10/2022 5:00:00 AM,0,2,1990,1990,0.065,,HWM18,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.706148,-82.163467,2022 Ian,Debris,VP: > 0.40 ft,NAVD88,Level Gun,Kevin Grimsley,,Phone/Car GPS,WGS84 (from Digital Map),Corin Downs,Corin Downs,FLLEE03380,"Charlotte Harbor at Bokeelia, wooden dock of Bokeelia fishing pier, located across from restraunt.",,Gulf of Mexico,FL,Lee County,,Yes,26.7061944,-82.1636944,44191,Charlotte Harbor,3380,325,2,5,Debris line in parking lot of Cap’t Con’s Fish House.,26.706148,-82.163467,10/7/2022 4:00:00 AM,2.16,2,2,N/A,27049,,0,3,,,Riverine,10/7/2022 4:00:00 AM,0,4,101,101,,,HWM-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.694043,-81.83382,2022 Ian,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE33042,on front of 2109 clubhouse dr.,,,FL,Lee County,,No,26.694043,-81.83382,44192,Gulf of Mexico,33042,325,5,1,Seedline on front of 2109 clubhouse dr.,26.694043,-81.83382,10/13/2022 5:00:00 AM,8.5,2,6,N/A,27296,4,2.45,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/10/2022 5:00:00 AM,0,2,1990,1990,0.065,,HWM19,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.694176,-81.83155,2022 Ian,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Missing Approval,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE33043,garage of 2044 clubhouse rd,,,FL,Lee County,,No,26.694176,-81.83155,44193,Gulf of Mexico,33043,325,5,1,Seedline inside garage of 2044 clubhouse rd,26.694176,-81.83155,10/13/2022 5:00:00 AM,8.1,2,6,N/A,27156,4,2.93,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/10/2022 5:00:00 AM,0,2,1990,1990,0.065,,HWM20,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.722267,-81.714545,2022 Ian,Seed line,Excellent: +/- 0.05 ft,NAVD88,Other (Note in Description box),John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE33044,front door of 14926,,,FL,Lee County,,No,26.722267,-81.714545,44194,Gulf of Mexico,33044,325,5,1,Seedline at front door of 14926,26.722267,-81.714545,10/15/2022 5:00:00 AM,7.9,2,4,N/A,27298,4,3.87,3,,STATIC (4hr) base with RTN rover and radio,Coastal,10/12/2022 5:00:00 AM,0,2,1990,1990,0.177,,HWM30,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.434608,-82.080599,2022 Ian,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,Ferrell Killion,John Storm,FLLEE33045,Seed Line on Structure,,,FL,Lee County,,No,26.434608,-82.080599,44195,Gulf of Mexico,33045,325,5,2,"Seed line transferred from inside to outside of door siding. Approx 3"" above deck Mark by side door to Doc Fords Rum Bar and Grill. Enter from Island Inn Rd. Walk up stairs facing Island Inn Rd. Turn right and follow deck around to mark Flagging at entrance to Doc Fords from Island Inn Rd, on stair railing, on gate and on post by mark",26.434608,-82.080599,10/12/2022 5:00:00 AM,9.6,2,6,N/A,27310,4,2.98,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/12/2022 5:00:00 AM,1,2,868,1990,0.088,,HWM 1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
